bgid,tractid,juris_name,county_name,mpo
60014381004,6001438100,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014381005,6001438100,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014381001,6001438100,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014381006,6001438100,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014381002,6001438100,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382011,6001438201,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382012,6001438201,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382013,6001438201,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382041,6001438204,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382042,6001438204,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382031,6001438203,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382032,6001438203,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014382043,6001438204,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014383001,6001438300,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014383002,6001438300,Hayward,Alameda County,San Francisco Bay Area (MTC)
60952515003,6095251500,Vallejo,Solano County,San Francisco Bay Area (MTC)
60014403051,6001440305,Union City,Alameda County,San Francisco Bay Area (MTC)
60014383003,6001438300,Hayward,Alameda County,San Francisco Bay Area (MTC)
60750261004,6075026100,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014402002,6001440200,Union City,Alameda County,San Francisco Bay Area (MTC)
60014402003,6001440200,Union City,Alameda County,San Francisco Bay Area (MTC)
60014384001,6001438400,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014384002,6001438400,Hayward,Alameda County,San Francisco Bay Area (MTC)
60014402001,6001440200,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403012,6001440301,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403013,6001440301,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403043,6001440304,Union City,Alameda County,San Francisco Bay Area (MTC)
60014402004,6001440200,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403082,6001440308,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403011,6001440301,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403014,6001440301,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403052,6001440305,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403041,6001440304,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403042,6001440304,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403053,6001440305,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403071,6001440307,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403061,6001440306,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403081,6001440308,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403062,6001440306,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403072,6001440307,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403073,6001440307,Union City,Alameda County,San Francisco Bay Area (MTC)
60750105001,6075010500,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60750262001,6075026200,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014419212,6001441921,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014403312,6001440331,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403321,6001440332,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403083,6001440308,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403084,6001440308,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403322,6001440332,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403331,6001440333,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403311,6001440331,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403332,6001440333,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403341,6001440334,Union City,Alameda County,San Francisco Bay Area (MTC)
60750109002,6075010900,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60750109001,6075010900,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014403342,6001440334,Union City,Alameda County,San Francisco Bay Area (MTC)
60750109003,6075010900,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014403351,6001440335,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403362,6001440336,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403352,6001440335,Union City,Alameda County,San Francisco Bay Area (MTC)
60014403361,6001440336,Union City,Alameda County,San Francisco Bay Area (MTC)
60014411001,6001441100,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750110001,6075011000,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60133630001,6013363000,,Contra Costa County,San Francisco Bay Area (MTC)
60014412001,6001441200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014412003,6001441200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014413011,6001441301,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014413012,6001441301,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014413021,6001441302,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014413022,6001441302,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014413023,6001441302,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014412002,6001441200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415233,6001441523,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014413024,6001441302,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750110002,6075011000,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014414011,6001441401,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014414012,6001441401,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750110003,6075011000,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60750111001,6075011100,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014414013,6001441401,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014414022,6001441402,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014414014,6001441401,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014414021,6001441402,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014414023,6001441402,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014416022,6001441602,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415012,6001441501,Union City,Alameda County,San Francisco Bay Area (MTC)
60014415032,6001441503,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415011,6001441501,Union City,Alameda County,San Francisco Bay Area (MTC)
60014415211,6001441521,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750111002,6075011100,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014427002,6001442700,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415212,6001441521,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415213,6001441521,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415214,6001441521,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415221,6001441522,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415222,6001441522,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415223,6001441522,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750111003,6075011100,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014415241,6001441524,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415231,6001441523,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014415232,6001441523,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750303014,6075030301,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014415242,6001441524,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014416011,6001441601,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750303021,6075030302,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014416023,6001441602,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014416012,6001441601,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014416024,6001441602,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014416013,6001441601,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014416021,6001441602,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014417001,6001441700,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014417002,6001441700,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750112003,6075011200,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014417003,6001441700,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014417004,6001441700,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419211,6001441921,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014418001,6001441800,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014418002,6001441800,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419231,6001441923,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014418003,6001441800,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014418004,6001441800,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419241,6001441924,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419232,6001441923,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419242,6001441924,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419243,6001441924,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750262002,6075026200,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014419244,6001441924,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419233,6001441923,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750113001,6075011300,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014419251,6001441925,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750113002,6075011300,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014419271,6001441927,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419272,6001441927,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419252,6001441925,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419261,6001441926,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014419262,6001441926,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014423011,6001442301,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750117001,6075011700,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014420001,6001442000,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014420002,6001442000,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014422001,6001442200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014422002,6001442200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014422003,6001442200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014422004,6001442200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014421001,6001442100,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750118001,6075011800,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014421002,6001442100,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014423012,6001442301,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750117002,6075011700,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014423013,6001442301,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014423021,6001442302,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014424001,6001442400,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014424002,6001442400,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750119012,6075011901,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014423023,6001442302,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014444002,6001444400,Newark,Alameda County,San Francisco Bay Area (MTC)
60014424003,6001442400,Fremont,Alameda County,San Francisco Bay Area (MTC)
60952526043,6095252604,Fairfield,Solano County,San Francisco Bay Area (MTC)
60014424004,6001442400,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014425001,6001442500,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014425004,6001442500,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014426011,6001442601,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014425002,6001442500,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014425003,6001442500,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014426022,6001442602,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014427001,6001442700,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014426012,6001442601,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014444003,6001444400,Newark,Alameda County,San Francisco Bay Area (MTC)
60750119022,6075011902,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014429004,6001442900,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014427003,6001442700,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014426021,6001442602,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014428001,6001442800,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014429002,6001442900,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014429001,6001442900,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014430011,6001443001,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014430021,6001443002,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014430022,6001443002,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014429003,6001442900,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014502002,6001450200,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014512023,6001451202,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014431023,6001443102,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014430023,6001443002,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431024,6001443102,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431032,6001443103,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431031,6001443103,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014433011,6001443301,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431021,6001443102,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431051,6001443105,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431022,6001443102,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431041,6001443104,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431042,6001443104,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014431043,6001443104,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014433221,6001443322,Fremont,Alameda County,San Francisco Bay Area (MTC)
60133790002,6013379000,Richmond,Contra Costa County,San Francisco Bay Area (MTC)
60133790001,6013379000,Richmond,Contra Costa County,San Francisco Bay Area (MTC)
60014431052,6001443105,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014432001,6001443200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014433222,6001443322,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014445001,6001444500,Newark,Alameda County,San Francisco Bay Area (MTC)
60014432002,6001443200,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014502001,6001450200,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014433012,6001443301,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014433211,6001443321,Fremont,Alameda County,San Francisco Bay Area (MTC)
60014441001,6001444100,Newark,Alameda County,San Francisco Bay Area (MTC)
60014441004,6001444100,Newark,Alameda County,San Francisco Bay Area (MTC)
60750121001,6075012100,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014433212,6001443321,Fremont,Alameda County,San Francisco Bay Area (MTC)
60750121002,6075012100,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60133790003,6013379000,Richmond,Contra Costa County,San Francisco Bay Area (MTC)
60014441002,6001444100,Newark,Alameda County,San Francisco Bay Area (MTC)
60014442001,6001444200,Newark,Alameda County,San Francisco Bay Area (MTC)
60014441003,6001444100,Newark,Alameda County,San Francisco Bay Area (MTC)
60014442002,6001444200,Newark,Alameda County,San Francisco Bay Area (MTC)
60014443011,6001444301,Newark,Alameda County,San Francisco Bay Area (MTC)
60014443012,6001444301,Newark,Alameda County,San Francisco Bay Area (MTC)
60014443021,6001444302,Newark,Alameda County,San Francisco Bay Area (MTC)
60014444001,6001444400,Newark,Alameda County,San Francisco Bay Area (MTC)
60014442003,6001444200,Newark,Alameda County,San Francisco Bay Area (MTC)
60014445002,6001444500,Newark,Alameda County,San Francisco Bay Area (MTC)
60014445003,6001444500,Newark,Alameda County,San Francisco Bay Area (MTC)
60014445004,6001444500,Newark,Alameda County,San Francisco Bay Area (MTC)
60750122021,6075012202,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014446012,6001444601,Newark,Alameda County,San Francisco Bay Area (MTC)
60014446011,6001444601,Newark,Alameda County,San Francisco Bay Area (MTC)
60014446022,6001444602,Newark,Alameda County,San Francisco Bay Area (MTC)
60014501011,6001450101,Dublin,Alameda County,San Francisco Bay Area (MTC)
60133032024,6013303202,Brentwood,Contra Costa County,San Francisco Bay Area (MTC)
60014446021,6001444602,Newark,Alameda County,San Francisco Bay Area (MTC)
60014501021,6001450102,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014501022,6001450102,Dublin,Alameda County,San Francisco Bay Area (MTC)
60133710004,6013371000,Richmond,Contra Costa County,San Francisco Bay Area (MTC)
60014502003,6001450200,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014501023,6001450102,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014503002,6001450300,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014503001,6001450300,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014504001,6001450400,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014504002,6001450400,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014506031,6001450603,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014504003,6001450400,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014507441,6001450744,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014505012,6001450501,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014506021,6001450602,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014505011,6001450501,Dublin,Alameda County,San Francisco Bay Area (MTC)
60133032043,6013303204,Brentwood,Contra Costa County,San Francisco Bay Area (MTC)
60133710005,6013371000,Richmond,Contra Costa County,San Francisco Bay Area (MTC)
60014505021,6001450502,,Alameda County,San Francisco Bay Area (MTC)
60014505022,6001450502,,Alameda County,San Francisco Bay Area (MTC)
60014507411,6001450741,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506032,6001450603,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506023,6001450602,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506022,6001450602,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506024,6001450602,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506025,6001450602,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60133710006,6013371000,Richmond,Contra Costa County,San Francisco Bay Area (MTC)
60014506033,6001450603,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506041,6001450604,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506042,6001450604,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506043,6001450604,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60750123022,6075012302,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014506044,6001450604,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506051,6001450605,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60750124011,6075012401,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014506052,6001450605,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60750124012,6075012401,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014506053,6001450605,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60133362021,6013336202,Concord,Contra Costa County,San Francisco Bay Area (MTC)
60014506061,6001450606,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506071,6001450607,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507432,6001450743,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506062,6001450606,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506063,6001450606,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014506072,6001450607,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507014,6001450701,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60133362022,6013336202,Concord,Contra Costa County,San Francisco Bay Area (MTC)
60750124021,6075012402,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014507011,6001450701,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507412,6001450741,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507413,6001450741,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507012,6001450701,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507421,6001450742,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507422,6001450742,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60750124022,6075012402,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60750125011,6075012501,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014507423,6001450742,,Alameda County,San Francisco Bay Area (MTC)
60014507442,6001450744,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507451,6001450745,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507431,6001450743,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507452,6001450745,,Alameda County,San Francisco Bay Area (MTC)
60014507501,6001450750,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014507461,6001450746,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60014507462,6001450746,Pleasanton,Alameda County,San Francisco Bay Area (MTC)
60750125021,6075012502,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60750125022,6075012502,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60133060032,6013306003,Antioch,Contra Costa County,San Francisco Bay Area (MTC)
60014507511,6001450751,Dublin,Alameda County,San Francisco Bay Area (MTC)
60014511012,6001451101,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014511014,6001451101,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014511021,6001451102,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014513001,6001451300,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014513002,6001451300,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014511022,6001451102,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014512022,6001451202,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014512011,6001451201,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750126011,6075012601,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60133060033,6013306003,Antioch,Contra Costa County,San Francisco Bay Area (MTC)
60014514011,6001451401,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014514012,6001451401,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014512012,6001451201,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750130003,6075013000,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014512013,6001451201,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014514013,6001451401,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014513003,6001451300,,Alameda County,San Francisco Bay Area (MTC)
60750130002,6075013000,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014514031,6001451403,Livermore,Alameda County,San Francisco Bay Area (MTC)
60133072022,6013307202,Antioch,Contra Costa County,San Francisco Bay Area (MTC)
60014514032,6001451403,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014514041,6001451404,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014514043,6001451404,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014515011,6001451501,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750131012,6075013101,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014514042,6001451404,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750131022,6075013102,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014515012,6001451501,,Alameda County,San Francisco Bay Area (MTC)
60014515033,6001451503,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014515052,6001451505,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014515034,6001451503,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014515031,6001451503,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750132001,6075013200,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014515041,6001451504,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014515032,6001451503,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014515061,6001451506,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014515062,6001451506,Livermore,Alameda County,San Francisco Bay Area (MTC)
60133120001,6013312000,Pittsburg,Contra Costa County,San Francisco Bay Area (MTC)
60014515051,6001451505,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014516021,6001451602,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014516011,6001451601,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750303022,6075030302,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014516022,6001451602,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014516012,6001451601,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014517011,6001451701,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014517012,6001451701,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014517013,6001451701,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750133003,6075013300,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014516023,6001451602,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014517031,6001451703,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014517032,6001451703,Livermore,Alameda County,San Francisco Bay Area (MTC)
60750133001,6075013300,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60014516024,6001451602,Livermore,Alameda County,San Francisco Bay Area (MTC)
60014517041,6001451704,Livermore,Alameda County,San Francisco Bay Area (MTC)
60133010002,6013301000,,Contra Costa County,San Francisco Bay Area (MTC)
60552014013,6055201401,,Napa County,San Francisco Bay Area (MTC)
60019819001,6001981900,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014517042,6001451704,Livermore,Alameda County,San Francisco Bay Area (MTC)
60019820001,6001982000,Oakland,Alameda County,San Francisco Bay Area (MTC)
60014517043,6001451704,Livermore,Alameda County,San Francisco Bay Area (MTC)
60019832001,6001983200,Oakland,Alameda County,San Francisco Bay Area (MTC)
60750133004,6075013300,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60133010001,6013301000,,Contra Costa County,San Francisco Bay Area (MTC)
60133072023,6013307202,Antioch,Contra Costa County,San Francisco Bay Area (MTC)
60133362023,6013336202,Concord,Contra Costa County,San Francisco Bay Area (MTC)
60133020054,6013302005,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
60133020051,6013302005,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
60133020091,6013302009,Antioch,Contra Costa County,San Francisco Bay Area (MTC)
60133020071,6013302007,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
60133020052,6013302005,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
60133020053,6013302005,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
60133020072,6013302007,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
60133020092,6013302009,Antioch,Contra Costa County,San Francisco Bay Area (MTC)
60750134002,6075013400,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60750303023,6075030302,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60133020081,6013302008,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
60750134003,6075013400,San Francisco,San Francisco County,San Francisco Bay Area (MTC)
60133020082,6013302008,Oakley,Contra Costa County,San Francisco Bay Area (MTC)
